id,name,addr:block,addr:city,addr:country,addr:district,addr:full,addr:hamlet,addr:housename,addr:housenumber,addr:postcode,addr:state,addr:street,addr:subdistrict,addr:suburb,addr:unit,alt_name,amenity,barrier,beds,building,building:levels,check_date,comment,contact:email,contact:facebook,contact:instagram,contact:mobile,contact:nodal_officer_email,contact:nodal_officer_mobile,contact:phone,contact:twitter,description,designation,email,emergency,fax,fixme,full_name,healthcare,healthcare:speciality,heritage,heritage:operator,heritage:website,int_name,internet_access,landmark,landuse,mobile,name:bn,name:en,name:etymology:wikidata,name:hi,name:kn,name:ml,name:ta,name:ur,nohousenumber,note,official_name,official_name:etymology:wikidata,old_name,old_name:kn,opening_hours,operator,operator:short,operator:type,operator:wikidata,operator:wikipedia,phone,ref:nmma,research,short_name,source,start_date,toilets:wheelchair,type,ups_hospital,website,wheelchair,wikidata,wikimedia_commons,wikipedia,latitude,longitude
347074890,Abhaya Hospital,,,,Bengaluru Urban,"17, Dr.M.H.Mari Gowda Road, Opp Wilson Garden",,,,560027,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,Neuro Psychiatry; Neuro Surgery; Oncology; Orthopaedics; Joint Replacements; General Surgery,,,,,,,,,,,,,ಅಭಯ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,private,,,,,,,OpenGovernmentData,,,way,,https://www.abhayahospital.org/,yes,,,,12.9464982,77.5947615
347167749,BBMP Maternity Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,ಸರಕಾರಿ ಹೆರಿಗೆ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,12.9496434,77.5969043
347175871,Ramakrishna Clinic,,"Gandhi Nagar, Bangalore",,,,,Near Gandhrava Uapahara,,,,4th Cross,,,,,hospital,,,yes,,,,,,,,,,,,,,,no,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,12.978747,77.5744059
347187836,ESI Hospital,,,,,,,,,,,,,,,,hospital,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ಇಎಸ್ಐ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,12.9280807,77.5893415
347485349,Apollo Hospital,,,,,,,,,,,,,,,,hospital,,,commercial,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ಅಪೋಲೋ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,12.9884441,77.5724041
348827364,Vagus Super Speciality Hospital,,Bengaluru,,Bengaluru Urban,"6/7/8, 4th Main, 18th Cross, Chitrashilpi Venkatappa Road, Malleshwaram",,,"6,7,8",560003,Karnataka,18th Cross Road,,,Chitrashilpi Venkatappa Road,,hospital,,,hospital,,,,,,,,,,,,,,info@vagushospital.com,,,,,hospital,multi speciality,,,,,,,,,,,,,,,,,,,,,,,,,,private,,,080-23569970,,,,OpenGovernmentData,,,way,,https://www.vagushospital.com/,,,,,13.0085588,77.5682529
354243595,Guest Hospital,,,,Chennai,"372, Poonamallee High Road",,,,600010,Tamil Nadu,EVR Periyar Salai (Poonamallee High Road),Kilpauk,,,,hospital,,,hospital,,,,,,,,,,,,,,info@guesthospital.com,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,,,,,,OpenGovernmentData,,,way,,https://www.guesthospital.com/,,,,,13.0774147,80.238686
354293689,Hande Medical Centre,,Chennai,,,,,,65,,,Uttamar Gandhi Salai,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,Hande Medical Centre,,,,,,,,,,,,way,,,,,,,13.0612608,80.2465562
361224706,MN Eye Hospital,,Chennai,,,,,,781,600021,,Thiruvottriyur High Road,,,,,hospital,,,,,,,,,,,,,,,,,,yes,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,13.122943,80.2874493
363930311,Chennai National Hospital,,,,Chennai,"No.12 Jaffer Serang St. Ii Line Beach,",,,,600018,Tamil Nadu,,,,,,hospital,,,yes,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,,,,,13.0966006,80.291339
369295552,Halasuru Referal Hospital,,,,Bengaluru Urban,"Kembridge Road, Near Police Station",,,,560008,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,BBMP,,,,,,,,,OpenGovernmentData,,,way,,,,,,,12.9737623,77.6262396
371602983,Manipal Hospital,,,,Bengaluru Urban,"No.71/1, Millers Road, Opp. St. Anne's College, Bengaluru",,,,560052,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,ಮಣಿಪಾಲ ಆಸ್ಪತ್ರೆ,,,,,,,,Vikram Hospital,ವಿಕ್ರಮ್ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,OpenGovernmentData,,,way,,https://www.vikramhospital.com/,,,,,12.9885534,77.5920009
400480962,CSI Hospital,,,,Bengaluru Urban,"Post Bag No.4, No.2, Hazarat Kambal Posh Road",,,,560051,Karnataka,,,,,,hospital,,,,,,,info@csihospitalblr.org,,,,,,080 22861103,,,,,,,,,hospital,,,,,,,,,,,,,,ಸಿ ಎಸ್ ಐ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,http://csihospitalblr.org,,,,,12.991437,77.60031
401993917,Government Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ಸರ್ಕಾರಿ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,,,,,,,,way,general hospital,,,,,,12.9490317,77.6200427
426529419,Chaudhary Eye Centre,,New Delhi,,Central,"4802, Bhagat Ram Road, Daryaganj",,,"4802/24, Bharat Ram Road",110002,Delhi,Ansari Road,,,,,hospital,,,,,,,,,,,,,1123243717,,<100 Bedded Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+91 97 17 896104,,,,OpenGovernmentData,,,way,,https://www.eye7.in/network-hospitals/eye7-chaudhary-eye-centre-darya-ganj/,yes,,,,28.6421203,77.2436394
442048030,Sagar Hospitals,,,,Bengaluru Urban,"#44, 54, 30th Cross Rd, Bannerughatta Approach Road Layout, 4th T Block East, Tilak Nagar, Jayanagar,",,,,560041,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,infojnr@sagarhospitals.in,yes,,,,hospital,,,,,,,,,,,,,,ಸಾಗರ್ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,private,,,08042888888,,,,OpenGovernmentData,,,way,,https://www.sagarhospitals.in/,,,,,12.9282513,77.6003019
454523330,Safdarjung Hospital,,New Delhi,,,,,,,110029,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,AIIMS Hospital,,,,,Q391381,सफदरजंग अस्पताल,,,,,,,,,,,24/7,Government of India,,government,,,+91 011 2616 5060,,,,,,,way,,https://vmmc-sjh.mohfw.gov.in,,,,,28.5686577,77.2079068
454523333,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,28.5685984,77.2023409
469945922,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,13.1235215,80.2660768
478206073,Command Hospital (Air Force),,,,Bengaluru Urban,Air Force,,,,560007,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,,,,,12.9647624,77.6278454
487956103,St. Philomena's Hospital,,bangalore,,Bengaluru Urban,"No. 4, Mother Theresa Road, Campbell Road",,,4,560047,Karnataka,"Mother Theresa Rd, Vivek Nagar Post, Near Life Style, Xavier Layout, Victoria Layout",,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ಸೇಂಟ್ ಫಿಲೋಮೇನ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,080 4016 4433,,,,OpenGovernmentData,,,way,,stphilomenashospital.org,yes,,,,12.9648041,77.6104432
496821816,Government Maternity Hospital,,,,,,,,,,,,,,,,hospital,,,yes,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,ಸರಕಾರಿ ಹೆರಿಗೆ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,12.9374959,77.5695964
509638758,HCG Cancer Hospital,,Bengaluru,IN,Bengaluru Urban,"No 8, HCG Towers, P. Kalinga Rao Road, Sampangi Ram Nagar, Bengaluru",Sampangi Ram Nagar,,8,560027,Karnataka,P. Kalinga Rao Road,,,,,hospital,,,,,,,,,,,,,,,,,,,+918022485962,,,,,,,,,,,,,এইচসিজি ক্যান্সার হাসপাতাল,HealthCare Global Enterprises Ltd,,,,,,,,,,,,,,,,private,,,+918040206000,,,,OpenGovernmentData,,,way,,https://www.hcgoncology.com/,,,,,12.9645264,77.5896245
512626192,Al-Ameen Hospital,,,,Bengaluru Urban,"Cunnigham Road, 2nd Cross No:3",,,,560001,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ಆಲ್-ಆಮೀನ್ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,,,,,12.9899223,77.5946566
549373054,South City Hospital,,,,,,,,,,,,,,,,hospital,,,yes,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,12.9497089,77.5802149
639010019,Agadi Hospital,,,,Bengaluru Urban,"35, Siddiah Road, Wilson Garden",,,,560027,Karnataka,,,,,,hospital,,,hospital,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,ಅಗಡಿ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,,,,,12.9493031,77.5976958
687319732,BMS Hospital,,,,Bengaluru Urban,"618, Sri Mallikarjuna Swamy Temple St, N.R. Colony",,,,560019,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,,,,,12.9406537,77.5678462
796374051,JC Nagar Municipal Hospital,,,,Bengaluru,"Munireddypalya, J.C.Nagar, Bengaluru",,,,560006,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,,,,,13.0095859,77.5945352
997923996,Dr. P.R. Desai Hospital Pvt Ltd,,,,Bengaluru Urban,"6/6 Kumarakrupa Road OppositeShivananda Circle , High Grounds",,,,560001,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,,,,,12.9866991,77.5791557
1039668732,"Shifa Hospital, Bengaluru Urban",,,,Bengaluru Urban,Queens Road,,,,,Karnataka,Queen's Road,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ಶಿಫಾ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,private,,,,,,,OpenGovernmentData,,,way,,http://dpal.kar.nic.in/Kanunu%20padakosha%20PDF%20Files/Recognised%20Hospitals.pdf,,,,,12.9896448,77.5991001
1076618915,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,12.9850791,77.5569447
1077744680,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,13.0012737,77.56371
1083566607,Charaka Super Speciality Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,Sri Atal Bihari Vajpayee Medical College and Research Institute,Q233289,,,,,,,,,,,,,,,,way,,,,,,,12.9898051,77.6017436
1084220447,,,,,,,,,,,,,,,,,hospital,,,,,2024-05-12,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,13.0057099,77.5692895
1104433136,Chennai National Hospital Speciality Clinics,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,13.094644,80.2912684
1110191307,SA Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,13.0992221,80.2867409
1141353122,Suguna Hospital,,,,Bengaluru Urban,"1A/87, Dr Rajkumar Road, 4th Block, Rajajinagar",,,,560010,Karnataka,Dr Rajkumar Road,,,,,hospital,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,ಸುಗುಣ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,,,,,12.9883175,77.5596746
1149213001,Dr Agarwal's Eye Hospital,,,,Bengaluru Urban,"15, Eagle Street Langford Town Shanti Nagar",,,,560025,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,,,,,12.9570024,77.6049713
1163845332,Palika Maternity Hospital,,,,South East,"Block 11, Lodhi Colony, Khanna Market",,,,110003,Delhi,,,,,,hospital,,,,,,,,,,,,,011- 2465 4902,,100 Bedded Hospital,,,,,,,,,,,,,,,,,,,,Maternity Hospitals,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,,,,,28.583642,77.2215512
1176875169,Shaarave Hospital,,,,Chennai,Mint Street,,,,600001,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,,,,,13.0983518,80.2797285
1180926082,The Arya Vysya Meternity Home and Child Welfare Centre,,,,Chennai,Old No 158 (New No 174) Govindappa Naick Street,,,,600001,Tamil Nadu,Govindappa Naicken Street,,,,,hospital,,,yes,4,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04425381525,,,,OpenGovernmentData,,,way,,,,,,,13.091011,80.2815096
1195581196,BBMP Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ಬೃ. ಬೆಂ. ಮ. ಪಾ. ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,12.9952768,77.5937207
1205832181,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,12.9610829,77.5615398
1241298308,Mint Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,13.1001843,80.2837
1257327546,Brains Super Speciality Hospital,,,,,,,,,,,,,,,Truelife Maha Bodhi Hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maha Bodhi Mallige Hospital,,Mallige Hospital,ಮಲ್ಲಿಗೆ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,way,,,,,,,12.9474781,77.5924324
1263441145,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,13.0985215,80.2795235
1297323011,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,alternative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,Q104855659,,en:Nehru Homeopathic Medical College,28.5721852,77.2280167
1298074067,Safa Medicure Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,12.944717,77.5966367
1307949928,Rangadore Memorial Hospital,,,,Bengaluru Urban,"1st Cross, Shankarapuram, Basavanagudi",,,,560004,Karnataka,DV Gundappa Road,,,,,hospital,,,,,,,,,,,,,,,,,,yes,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenGovernmentData,,,way,,,yes,,,,12.9532968,77.5705989
1311064558,Trustwell Hospitals,,,,Bengaluru Urban,"Chandrika Tower, JC Road, Bengaluru",,,,560002,Karnataka,Jayachamaraja Wodeyar Road,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,way,,https://trustwellhospitals.com/,,,,,12.9611542,77.5840357
1410036059,Govt. Kilpauk Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,,,13.0772996,80.2413744
1432018658,Vignan Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,https://bidsinstitution.com/,,,,,12.9434204,77.5968499
